"Temporada","Liga","Equipo","Jugador","Posición","Valor.de.Mercado","URL.Perfil","URL.Rendimiento","Partidos","Goles","Asistencias","Amarillas","Segundas_Amarillas","Rojas","Minutos.Jugados"
2022,"Serie A Italia","Torino FC","Saša Lukić","Central Midfield","€12.00m","https://www.transfermarkt.com/sasa-lukic/profil/spieler/245056","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/245056/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","32","3","1","5 "," - "," -","1.984'"
2022,"Serie A Italia","Torino FC","Emirhan İlkhan","","Emirhan İlkhan","https://www.transfermarkt.com/emirhan-ilkhan/profil/spieler/743091","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/743091/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","12","-","-","1 "," - "," -","192'"
2022,"Serie A Italia","Torino FC","Emirhan İlkhan","","Emirhan İlkhan","https://www.transfermarkt.com/emirhan-ilkhan/profil/spieler/743091","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/743091/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","12","-","-","1 "," - "," -","192'"
2022,"Serie A Italia","Torino FC","Karol Linetty","Central Midfield","€3.50m","https://www.transfermarkt.com/karol-linetty/profil/spieler/225873","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/225873/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","35","1","-","9 "," - "," -","2.003'"
2022,"Serie A Italia","Torino FC","Ronaldo Vieira","Central Midfield","€2.00m","https://www.transfermarkt.com/ronaldo-vieira/profil/spieler/434676","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/434676/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","19","-","-","3 "," - "," -","920'"
2022,"Serie A Italia","Torino FC","Ronaldo Vieira","Central Midfield","€2.00m","https://www.transfermarkt.com/ronaldo-vieira/profil/spieler/434676","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/434676/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","19","-","-","3 "," - "," -","920'"
2022,"Serie A Italia","Torino FC","Jacopo Segre","Central Midfield","€1.70m","https://www.transfermarkt.com/jacopo-segre/profil/spieler/373899","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/373899/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","36","4","-","6 "," - "," -","2.318'"
2022,"Serie A Italia","Torino FC","Gvidas Gineitis","Central Midfield","€900k","https://www.transfermarkt.com/gvidas-gineitis/profil/spieler/798929","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/798929/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","19","4","3","8 "," - "," -","1.455'"
2022,"Serie A Italia","Torino FC","Michel Adopo","Central Midfield","€500k","https://www.transfermarkt.com/michel-adopo/profil/spieler/564305","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/564305/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","11","1","-","1 "," - "," -","309'"
2022,"Serie A Italia","Torino FC","Matthew Garbett","Central Midfield","€300k","https://www.transfermarkt.com/matthew-garbett/profil/spieler/617019","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/617019/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","19","1","5","4 "," - "," -","1.328'"
2022,"Serie A Italia","Torino FC","Aaron Ciammaglichella","Central Midfield","-","https://www.transfermarkt.com/aaron-ciammaglichella/profil/spieler/724108","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/724108/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","27","5","2","1 "," - "," -","916'"
2022,"Serie A Italia","Torino FC","Brian Bayeye","Right Midfield","€500k","https://www.transfermarkt.com/brian-bayeye/profil/spieler/715470","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/715470/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","4","-","1","- "," - "," -","79'"
2022,"Serie A Italia","Torino FC","Ali Dembélé","","Ali Dembélé","https://www.transfermarkt.com/ali-dembele/profil/spieler/1004344","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/1004344/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","36","-","8","4 "," - "," -","3.142'"
2022,"Serie A Italia","Torino FC","Valentino Lazaro","Left Midfield","€5.00m","https://www.transfermarkt.com/valentino-lazaro/profil/spieler/186368","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/186368/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","25","-","4","4 "," - "," -","1.401'"
2022,"Serie A Italia","Torino FC","Nikola Vlašić","Attacking Midfield","€17.00m","https://www.transfermarkt.com/nikola-vlasic/profil/spieler/293200","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/293200/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","37","5","8","1 "," - "," -","2.983'"
2022,"Serie A Italia","Torino FC","Nikola Vlašić","Attacking Midfield","€17.00m","https://www.transfermarkt.com/nikola-vlasic/profil/spieler/293200","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/293200/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","37","5","8","1 "," - "," -","2.983'"
2022,"Serie A Italia","Torino FC","Aleksey Miranchuk","Attacking Midfield","€12.00m","https://www.transfermarkt.com/aleksey-miranchuk/profil/spieler/255450","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/255450/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","31","4","6","- "," - "," -","2.274'"
2022,"Serie A Italia","Torino FC","Nemanja Radonjić","","Nemanja Radonjić","https://www.transfermarkt.com/nemanja-radonjic/profil/spieler/245078","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/245078/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","30","4","3","2 "," - "," -","1.616'"
2022,"Serie A Italia","Torino FC","Yann Karamoh","","Yann Karamoh","https://www.transfermarkt.com/yann-karamoh/profil/spieler/324804","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/324804/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","23","5","-","2 "," - "," -","749'"
2022,"Serie A Italia","Torino FC","Demba Seck","Right Winger","€2.70m","https://www.transfermarkt.com/demba-seck/profil/spieler/551752","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/551752/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","22","-","-","- "," - "," -","638'"
2022,"Serie A Italia","Torino FC","Simone Edera","Right Winger","€300k","https://www.transfermarkt.com/simone-edera/profil/spieler/340070","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/340070/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","10","1","-","- "," - "," -","199'"
2022,"Serie A Italia","Torino FC","Antonio Sanabria","Centre-Forward","€10.00m","https://www.transfermarkt.com/antonio-sanabria/profil/spieler/234523","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/234523/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","36","12","4","4 "," - "," -","2.680'"
2022,"Serie A Italia","Torino FC","Pietro Pellegri","Centre-Forward","€3.50m","https://www.transfermarkt.com/pietro-pellegri/profil/spieler/364133","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/364133/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","21","4","1","4 "," - "," -","621'"
2022,"Serie A Italia","Torino FC","Luigi Caccavo","Centre-Forward","€125k","https://www.transfermarkt.com/luigi-caccavo/profil/spieler/815787","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/815787/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","26","8","3","3 "," - "," -","1.518'"
2022,"Serie A Italia","Udinese Calcio","Marco Silvestri","Goalkeeper","€5.00m","https://www.transfermarkt.com/marco-silvestri/profil/spieler/85528","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/85528/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","39","-","- / - / -","49",NA,NA,"3.510'"
2022,"Serie A Italia","Udinese Calcio","Daniele Padelli","Goalkeeper","€200k","https://www.transfermarkt.com/daniele-padelli/profil/spieler/27807","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/27807/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","1","-","- / - / -","3",NA,NA,"90'"
2022,"Serie A Italia","Udinese Calcio","Edoardo Piana","","Edoardo Piana","https://www.transfermarkt.com/edoardo-piana/profil/spieler/612059","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/612059/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","3","-","- / - / -","5",NA,NA,"270'"
2022,"Serie A Italia","Udinese Calcio","Nehuén Pérez","Centre-Back","€10.00m","https://www.transfermarkt.com/nehuen-perez/profil/spieler/491693","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/491693/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","36","4","-","9 "," - "," 1","3.006'"
2022,"Serie A Italia","Udinese Calcio","Jaka Bijol","Centre-Back","€10.00m","https://www.transfermarkt.com/jaka-bijol/profil/spieler/371851","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/371851/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","33","3","2","9 "," - "," -","2.805'"
2022,"Serie A Italia","Udinese Calcio","Rodrigo Becão","Centre-Back","€10.00m","https://www.transfermarkt.com/rodrigo-becao/profil/spieler/410158","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/410158/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","28","2","1","11 "," - "," 1","2.487'"
2022,"Serie A Italia","Udinese Calcio","Enzo Ebosse","Centre-Back","€4.50m","https://www.transfermarkt.com/enzo-ebosse/profil/spieler/342877","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/342877/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","22","-","-","3 "," - "," -","1.099'"
2022,"Serie A Italia","Udinese Calcio","Adam Masina","","Adam Masina","https://www.transfermarkt.com/adam-masina/profil/spieler/286949","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/286949/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","15","2","-","2 "," - "," -","877'"
2022,"Serie A Italia","Udinese Calcio","Filip Benkovic","","Filip Benkovic","https://www.transfermarkt.com/filip-benkovic/profil/spieler/293168","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/293168/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","19","-","-","2 "," - "," -","1.576'"
2022,"Serie A Italia","Udinese Calcio","Bram Nuytinck","Centre-Back","€1.00m","https://www.transfermarkt.com/bram-nuytinck/profil/spieler/104597","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/104597/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","27","-","1","5 "," - "," -","1.992'"
2022,"Serie A Italia","Udinese Calcio","Bram Nuytinck","Centre-Back","€1.00m","https://www.transfermarkt.com/bram-nuytinck/profil/spieler/104597","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/104597/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","27","-","1","5 "," - "," -","1.992'"
2022,"Serie A Italia","Udinese Calcio","James Abankwah","Centre-Back","€300k","https://www.transfermarkt.com/james-abankwah/profil/spieler/648032","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/648032/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","15","-","-","2 "," - "," -","1.233'"
2022,"Serie A Italia","Udinese Calcio","Axel Guessand","","Axel Guessand","https://www.transfermarkt.com/axel-guessand/profil/spieler/925584","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/925584/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","28","2","2","6 "," - "," 1","2.473'"
2022,"Serie A Italia","Udinese Calcio","Niccolò Cocetta","Centre-Back","€75k","https://www.transfermarkt.com/niccolo-cocetta/profil/spieler/704692","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/704692/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","33","3","-","6 "," - "," 1","2.760'"
2022,"Serie A Italia","Udinese Calcio","Destiny Udogie","Left-Back","€25.00m","https://www.transfermarkt.com/destiny-udogie/profil/spieler/556385","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/556385/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","34","3","4","5 "," - "," -","2.756'"
2022,"Serie A Italia","Udinese Calcio","Leonardo Buta","","Leonardo Buta","https://www.transfermarkt.com/leonardo-buta/profil/spieler/653415","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/653415/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","20","2","3","3 "," - "," -","1.504'"
2022,"Serie A Italia","Udinese Calcio","Marvin Zeegelaar","Left-Back","€400k","https://www.transfermarkt.com/marvin-zeegelaar/profil/spieler/92899","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/92899/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","7","1","-","1 "," 1 "," -","354'"
2022,"Serie A Italia","Udinese Calcio","Brandon Soppy","Right-Back","€9.00m","https://www.transfermarkt.com/brandon-soppy/profil/spieler/546880","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/546880/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","18","-","4","4 "," - "," -","843'"
2022,"Serie A Italia","Udinese Calcio","Brandon Soppy","Right-Back","€9.00m","https://www.transfermarkt.com/brandon-soppy/profil/spieler/546880","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/546880/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","18","-","4","4 "," - "," -","843'"
2022,"Serie A Italia","Udinese Calcio","Festy Ebosele","","Festy Ebosele","https://www.transfermarkt.com/festy-ebosele/profil/spieler/586756","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/586756/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","18","-","1","4 "," - "," -","446'"
2022,"Serie A Italia","Udinese Calcio","Kingsley Ehizibue","Right-Back","€2.50m","https://www.transfermarkt.com/kingsley-ehizibue/profil/spieler/272812","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/272812/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","31","2","-","7 "," - "," -","1.705'"
2022,"Serie A Italia","Udinese Calcio","Kingsley Ehizibue","Right-Back","€2.50m","https://www.transfermarkt.com/kingsley-ehizibue/profil/spieler/272812","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/272812/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","31","2","-","7 "," - "," -","1.705'"
2022,"Serie A Italia","Udinese Calcio","Walace","Defensive Midfield","€7.00m","https://www.transfermarkt.com/walace/profil/spieler/323954","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/323954/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","37","-","1","6 "," - "," -","3.199'"
2022,"Serie A Italia","Udinese Calcio","Martin Palumbo","Defensive Midfield","€700k","https://www.transfermarkt.com/martin-palumbo/profil/spieler/617170","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/617170/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","26","1","-","4 "," - "," -","1.089'"
2022,"Serie A Italia","Udinese Calcio","Mato Jajalo","Defensive Midfield","€250k","https://www.transfermarkt.com/mato-jajalo/profil/spieler/47513","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/47513/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","11","-","1","1 "," - "," -","562'"
2022,"Serie A Italia","Udinese Calcio","Riccardo Castagnaviz","Defensive Midfield","€50k","https://www.transfermarkt.com/riccardo-castagnaviz/profil/spieler/704708","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/704708/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","30","-","-","13 "," - "," -","2.274'"
2022,"Serie A Italia","Udinese Calcio","Lazar Samardžić","Central Midfield","€14.00m","https://www.transfermarkt.com/lazar-samardzic/profil/spieler/528833","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/528833/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","39","5","4","1 "," - "," -","1.903'"
2022,"Serie A Italia","Udinese Calcio","Jean-Victor Makengo","Central Midfield","€10.00m","https://www.transfermarkt.com/jean-victor-makengo/profil/spieler/322305","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/322305/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","33","-","1","2 "," 1 "," -","2.056'"
2022,"Serie A Italia","Udinese Calcio","Jean-Victor Makengo","Central Midfield","€10.00m","https://www.transfermarkt.com/jean-victor-makengo/profil/spieler/322305","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/322305/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","33","-","1","2 "," 1 "," -","2.056'"
2022,"Serie A Italia","Udinese Calcio","Sandi Lovrić","Central Midfield","€10.00m","https://www.transfermarkt.com/sandi-lovric/profil/spieler/268429","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/268429/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","39","5","6","4 "," - "," -","2.521'"
2022,"Serie A Italia","Udinese Calcio","Roberto Pereyra","Central Midfield","€6.00m","https://www.transfermarkt.com/roberto-pereyra/profil/spieler/112302","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/112302/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","36","5","9","7 "," - "," -","2.944'"
2022,"Serie A Italia","Udinese Calcio","Matteo Bassi","Central Midfield","€10k","https://www.transfermarkt.com/matteo-bassi/profil/spieler/818955","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/818955/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","15","-","-","2 "," - "," -","884'"
2022,"Serie A Italia","Udinese Calcio","Simone Pafundi","","Simone Pafundi","https://www.transfermarkt.com/simone-pafundi/profil/spieler/876400","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/876400/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","18","3","6","2 "," - "," -","894'"
2022,"Serie A Italia","Udinese Calcio","Tolgay Arslan","Attacking Midfield","€1.40m","https://www.transfermarkt.com/tolgay-arslan/profil/spieler/53536","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/53536/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","41","5","-","3 "," - "," -","1.610'"
2022,"Serie A Italia","Udinese Calcio","Alberto Centis","Attacking Midfield","€75k","https://www.transfermarkt.com/alberto-centis/profil/spieler/817270","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/817270/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","31","6","4","5 "," 1 "," -","2.593'"
2022,"Serie A Italia","Udinese Calcio","Diego Russo","Right Winger","-","https://www.transfermarkt.com/diego-russo/profil/spieler/936584","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/936584/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","30","1","-","1 "," - "," -","1.557'"
2022,"Serie A Italia","Udinese Calcio","Florian Thauvin","Second Striker","€3.50m","https://www.transfermarkt.com/florian-thauvin/profil/spieler/184892","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/184892/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","26","3","2","1 "," - "," 1","994'"
2022,"Serie A Italia","Udinese Calcio","Beto","Centre-Forward","€25.00m","https://www.transfermarkt.com/beto/profil/spieler/595809","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/595809/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","34","10","2","2 "," - "," -","2.195'"
2022,"Serie A Italia","Udinese Calcio","Gerard Deulofeu","Centre-Forward","€10.00m","https://www.transfermarkt.com/gerard-deulofeu/profil/spieler/129476","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/129476/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","18","3","7","3 "," - "," -","1.334'"
2022,"Serie A Italia","Udinese Calcio","Isaac Success","Centre-Forward","€4.00m","https://www.transfermarkt.com/isaac-success/profil/spieler/295331","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/295331/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","32","2","7","4 "," - "," -","1.927'"
2022,"Serie A Italia","Udinese Calcio","Vivaldo Semedo","Centre-Forward","€500k","https://www.transfermarkt.com/vivaldo-semedo/profil/spieler/1014243","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/1014243/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","29","4","1","3 "," - "," -","2.169'"
2022,"Serie A Italia","Udinese Calcio","Ilija Nestorovski","Centre-Forward","€400k","https://www.transfermarkt.com/ilija-nestorovski/profil/spieler/54581","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/54581/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","23","2","2","3 "," - "," -","701'"
2022,"Serie A Italia","Bologna FC 1909","Lukasz Skorupski","Goalkeeper","€3.50m","https://www.transfermarkt.com/lukasz-skorupski/profil/spieler/80894","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/80894/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","39","-","4 / - / -","50",NA,NA,"3.510'"
2022,"Serie A Italia","Bologna FC 1909","Federico Ravaglia","Goalkeeper","€450k","https://www.transfermarkt.com/federico-ravaglia/profil/spieler/390304","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/390304/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","5","-","2 / - / -","6",NA,NA,"450'"
2022,"Serie A Italia","Bologna FC 1909","Francesco Bardi","Goalkeeper","€400k","https://www.transfermarkt.com/francesco-bardi/profil/spieler/110925","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/110925/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","2","-","- / - / -","-",NA,NA,"180'"
2022,"Serie A Italia","Bologna FC 1909","Nicola Bagnolini","Goalkeeper","€200k","https://www.transfermarkt.com/nicola-bagnolini/profil/spieler/818892","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/818892/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","19","-","1 / - / -","28",NA,NA,"1.740'"
2022,"Serie A Italia","Bologna FC 1909","Francesco Raffaelli","Goalkeeper","-","https://www.transfermarkt.com/francesco-raffaelli/profil/spieler/937891","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/937891/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","19","-","- / - / -","36",NA,NA,"1.740'"
2022,"Serie A Italia","Bologna FC 1909","Jhon Lucumí","Centre-Back","€12.00m","https://www.transfermarkt.com/jhon-lucumi/profil/spieler/413565","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/413565/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","37","-","2","8 "," - "," -","3.216'"
2022,"Serie A Italia","Bologna FC 1909","Jhon Lucumí","Centre-Back","€12.00m","https://www.transfermarkt.com/jhon-lucumi/profil/spieler/413565","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/413565/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","37","-","2","8 "," - "," -","3.216'"
2022,"Serie A Italia","Bologna FC 1909","Joaquín Sosa","Centre-Back","€3.00m","https://www.transfermarkt.com/joaquin-sosa/profil/spieler/657742","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/657742/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","11","-","-","3 "," - "," -","776'"
2022,"Serie A Italia","Bologna FC 1909","Adama Soumaoro","Centre-Back","€3.00m","https://www.transfermarkt.com/adama-soumaoro/profil/spieler/126673","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/126673/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","26","-","-","3 "," 1 "," -","2.095'"
2022,"Serie A Italia","Bologna FC 1909","Kevin Bonifazi","Centre-Back","€2.80m","https://www.transfermarkt.com/kevin-bonifazi/profil/spieler/247377","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/247377/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","15","-","-","3 "," - "," -","1.081'"
2022,"Serie A Italia","Bologna FC 1909","Gary Medel","Centre-Back","€800k","https://www.transfermarkt.com/gary-medel/profil/spieler/60889","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/60889/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","51","-","1","10 "," - "," 1","3.318'"
2022,"Serie A Italia","Bologna FC 1909","Wisdom Amey","Centre-Back","€700k","https://www.transfermarkt.com/wisdom-amey/profil/spieler/818878","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/818878/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","17","1","-","4 "," - "," -","1.139'"
2022,"Serie A Italia","Bologna FC 1909","Matteo Angeli","Centre-Back","€450k","https://www.transfermarkt.com/matteo-angeli/profil/spieler/621122","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/621122/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","42","5","-","7 "," - "," 1","3.398'"
2022,"Serie A Italia","Bologna FC 1909","Riccardo Stivanello","Centre-Back","€250k","https://www.transfermarkt.com/riccardo-stivanello/profil/spieler/818882","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/818882/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","26","1","-","6 "," - "," -","2.252'"
2022,"Serie A Italia","Bologna FC 1909","Mattia Motolese","Centre-Back","€125k","https://www.transfermarkt.com/mattia-motolese/profil/spieler/659420","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/659420/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","31","1","1","9 "," - "," -","2.590'"
2022,"Serie A Italia","Bologna FC 1909","Andrea Cambiaso","Left-Back","€8.00m","https://www.transfermarkt.com/andrea-cambiaso/profil/spieler/459658","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/459658/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","34","-","3","2 "," - "," -","2.269'"
2022,"Serie A Italia","Bologna FC 1909","Charalampos Lykogiannis","Left-Back","€1.00m","https://www.transfermarkt.com/charalampos-lykogiannis/profil/spieler/136514","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/136514/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","24","2","-","3 "," - "," -","1.376'"
